I correct mismatch occulted
216	5286	5672	6847
217	4858	5473	6663
218	4682	5612	6784
219	4710	5441	6779
220	4346	5386	6695
221	5516	5492	6763
222	4536	5130	6883
223	4812	5103	6944
224	4347	5306	6978
225	4646	5240	6750
226	4379	5068	6973
227	4713	5078	6810
228	4174	5160	6874
229	4852	5042	7022
230	4334	5007	7438
231	4371	4838	7256
232	5410	5046	7561
233	5296	5381	8090
234	5144	5238	8435
235	6392	5396	8704
236	7727	5684	9022
237	6186	5401	9191
238	7147	5514	9860
239	5318	5292	9866
240	4896	5200	10258
241	5079	4800	10397
242	4832	5123	10608
243	4216	5083	11284
244	3795	5135	11794
245	3895	4674	12279
246	3917	4746	12622
247	3968	4819	13151
248	3826	5052	13959
249	3487	5393	15052
250	3750	5683	16041
251	3585	6214	16512
252	4094	6788	17519
253	4489	8086	17415
254	465722	206195	260342
